10117 10117 ROOT
10 September nummod
September Organized npadvmod
1921 September nummod
at Organized prep
Milwaukee at pobj
Wisconsin Organized npadvmod
Redesignated Redesignated ROOT
31 March nummod
March Redesignated npadvmod
1942 March nummod
as Disbanded mark
Division Headquarters compound
Headquarters Disbanded nsubj
101st Division compound
Division Headquarters appos
Disbanded Redesignated advcl
15 August nummod
August Disbanded npadvmod
1942 August nummod
concurrently reconstituted advmod
reconstituted Redesignated conj
in reconstituted prep
the Army det
Army in pobj
of Army prep
the States det
United States compound
States of pobj
as reconstituted prep
Headquarters as pobj
101st Division compound
Airborne Division compound
Division reconstituted conj
and reconstituted cc
activated reconstituted conj
at activated prep
Camp Claiborne compound
Claiborne at pobj
Louisiana Claiborne appos
Inactivated Inactivated ROOT
30 Inactivated nummod
November Inactivated npadvmod
1945 November nummod
in Inactivated prep
France in pobj
Allotted Allotted ROOT
25 June nummod
June Allotted npadvmod
1948 June nummod
to Allotted prep
the Army det
Regular Army compound
Army to pobj
Activated Activated ROOT
6 Activated npadvmod
July Activated npadvmod
1948 July nummod
at Activated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Inactivated Kentucky acl
27 May nummod
May Inactivated npadvmod
1949 May nummod
at Inactivated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Activated Kentucky acl
25 August nummod
August Activated npadvmod
1950 August nummod
at Activated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Inactivated Kentucky acl
1 December nummod
December Inactivated npadvmod
1953 December nummod
at Inactivated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Activated Constituted advcl
15 May nummod
May Activated npadvmod
1954 May nummod
at Activated prep
Fort Jackson compound
Jackson at pobj
South Carolina compound
Carolina Jackson appos
Reorganized Jackson appos
and Activated cc
redesignated Activated conj
3 February nummod
February redesignated npadvmod
1964 February nummod
as redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
101st Constituted compound
Airborne Division compound
Division Constituted nsubj
Constituted Constituted ROOT
24 June nummod
June Constituted npadvmod
1921 June nummod
in Constituted prep
the Reserves det
Organized Reserves compound
Reserves in pobj
as Organized mark
Headquarters Company compound
Company Organized nsubj
101st Division compound
Division Company appos
Organized Constituted advcl
in Organized prep
November in pobj
1921 November nummod
at Organized prep
Milwaukee at pobj
Wisconsin Milwaukee conj
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
31 March nummod
March redesignated npadvmod
1942 March nummod
as redesignated prep
Headquarters as pobj
and Headquarters cc
Military Police compound
Police Company compound
Company Headquarters conj
less Platoon advmod
Military Platoon compound
Police Platoon compound
Platoon Headquarters appos
101st Division compound
Division Disbanded nsubj
Disbanded Disbanded ROOT
15 August nummod
August Disbanded npadvmod
1942 August nummod
concurrently reconstituted advmod
reconstituted Disbanded conj
in reconstituted prep
the Army det
Army in pobj
of Army prep
the States det
United States compound
States of pobj
as reconstituted prep
Headquarters Company compound
Company as pobj
101st Division compound
Airborne Division nmod
Division Company appos
and reconstituted cc
activated reconstituted conj
at activated prep
Camp Claiborne compound
Claiborne at pobj
Louisiana Claiborne appos
Inactivated activated conj
30 Inactivated nummod
November Inactivated npadvmod
1945 November nummod
in Inactivated prep
France in pobj
Allotted Allotted ROOT
25 June nummod
June Allotted npadvmod
1948 June nummod
to Allotted prep
the Army det
Regular Army compound
Army to pobj
Activated Activated ROOT
6 Activated npadvmod
July Activated npadvmod
1948 July nummod
at Activated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Inactivated Kentucky acl
27 May nummod
May Inactivated npadvmod
1949 May nummod
at Inactivated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Activated Kentucky acl
25 August nummod
August Activated npadvmod
1950 August nummod
at Activated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Inactivated Kentucky acl
1 December nummod
December Inactivated npadvmod
1953 December nummod
at Inactivated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Activated Activated ROOT
15 May nummod
May Activated npadvmod
1954 May nummod
at Activated prep
Fort Jackson compound
Jackson at pobj
South Carolina compound
Carolina Jackson appos
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
1 July nummod
July redesignated npadvmod
1956 July nummod
as redesignated prep
Headquarters Company nmod
and Headquarters cc
Service Headquarters conj
Company as pobj
101st Division compound
Airborne Division compound
Division Company appos
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
25 April nummod
April redesignated npadvmod
1957 April nummod
as redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company Battalion nmod
Command Battalion nmod
and Command cc
Control Command conj
Battalion as pobj
101st Division compound
Airborne Division compound
Division Battalion appos
Reorganized Constituted nsubj
and Reorganized cc
redesignated Reorganized conj
3 February nummod
February redesignated npadvmod
1964 February nummod
as redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
1st Brigade compound
Brigade Company conj
101st Constituted compound
Airborne Division compound
Division Constituted nsubj
Constituted Constituted ROOT
5 August nummod
August Constituted npadvmod
1917 August nummod
in Constituted prep
the Army det
National Army compound
Army in pobj
as Army prep
Headquarters as pobj
159th Brigade compound
Infantry Brigade compound
Brigade Constituted conj
an element det
element Brigade appos
of element prep
the Division det
80th Division amod
Division of pobj
Organized Organized ROOT
27 August nummod
August Organized npadvmod
1917 August nummod
at Organized prep
Camp Lee compound
Lee at pobj
Virginia Lee appos
Demobilized Demobilized ROOT
1 June nummod
June Demobilized npadvmod
1919 June nummod
at Demobilized prep
Camp Lee compound
Lee at pobj
Virginia Lee appos
Reconstituted Reconstituted ROOT
24 June nummod
June Reconstituted npadvmod
1921 June nummod
in Reconstituted prep
the Reserves det
Organized Reserves compound
Reserves in pobj
as Reconstituted prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
159th Brigade compound
Infantry Brigade compound
Brigade Reconstituted conj
an element det
element Brigade appos
of element prep
the Division det
80th Division amod
Division of pobj
Organized Division acl
in Organized prep
September in pobj
1922 September nummod
at Organized prep
Richmond at pobj
Virginia Richmond appos
Redesignated Redesignated ROOT
23 Redesignated nummod
March Redesignated npadvmod
1925 March nummod
as Redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
159th Brigade compound
Brigade Company appos
Redesignated Redesignated ROOT
24 August nummod
August Redesignated npadvmod
1936 August nummod
as Redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
159th Brigade compound
Infantry Brigade compound
Brigade Brigade ROOT
Converted Converted ROOT
and Converted cc
redesignated Converted conj
12 February nummod
February redesignated npadvmod
1942 February nummod
as redesignated prep
the Troop det
80th Troop amod
Reconnaissance Troop compound
Troop as pobj
less Platoon advmod
3d Platoon compound
Platoon Troop appos
80th Division amod
Division Troop conj
Headquarters Division conj
and Headquarters cc
Headquarters Company compound
Company Headquarters conj
160th Brigade compound
Infantry Brigade compound
Brigade Division conj
concurrently converted advmod
converted Division acl
and converted cc
redesignated converted conj
as redesignated prep
the Platoon det
3d Platoon compound
Platoon as pobj
80th Company amod
Reconnaissance Company compound
Company Platoon conj
80th Division amod
Division Platoon appos
Troop ordered nsubj
ordered ordered ROOT
into ordered prep
active service amod
military service amod
service into pobj
15 July nummod
July ordered npadvmod
1942 July nummod
and ordered cc
reorganized ordered conj
at reorganized prep
Camp Forrest compound
Forrest at pobj
Tennessee Forrest appos
as reorganized prep
the Cavalry det
80th Cavalry amod
Cavalry as pobj
Reconnaissance Troop compound
Troop Cavalry appos
an element det
element Cavalry appos
of element prep
the Division det
80th Division amod
Division of pobj
later redesignated advmod
redesignated Cavalry parataxis
as redesignated prep
the Division det
80th Division amod
Infantry Division compound
Division as pobj
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
12 August nummod
August redesignated npadvmod
1943 August nummod
as redesignated prep
the Troop det
80th Troop amod
Reconnaissance Troop compound
Troop as pobj
Mechanized Troop npadvmod
Inactivated Inactivated ROOT
6 January nummod
January Inactivated npadvmod
1946 January nummod
at Inactivated prep
Camp Kilmer compound
Kilmer at pobj
New Jersey compound
Jersey Kilmer appos
Redesignated Redesignated ROOT
15 July nummod
July Redesignated npadvmod
1946 July nummod
as Redesignated prep
the Platoon det
Reconnaissance Platoon compound
Platoon as pobj
80th Division amod
Airborne Division compound
Division Platoon appos
Activated Activated ROOT
21 Activated nummod
May Activated npadvmod
1947 May nummod
at Activated prep
Richmond at pobj
Virginia Richmond appos
as redesignated prep
the Platoon det
80th Platoon amod
Airborne Reconnaissance compound
Reconnaissance Platoon compound
Platoon as pobj
an element det
element Platoon appos
of element prep
the Division det
80th Division amod
Airborne Division compound
Division of pobj
Organized Reserves compound
Reserves redesignated nsubj
redesignated Activated advcl
25 March nummod
March redesignated npadvmod
1948 March nummod
as redesignated prep
the Corps det
Organized Corps compound
Reserve Corps compound
Corps as pobj
redesignated redesignated conj
9 July nummod
July redesignated npadvmod
1952 July nummod
as redesignated prep
the Reserve det
Army Reserve compound
Reserve as pobj
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
20 April nummod
April redesignated npadvmod
1948 April nummod
as redesignated prep
the Platoon det
Reconnaissance Platoon compound
Platoon as pobj
80th Division amod
Airborne Division compound
Division Platoon conj
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
18 September nummod
September redesignated npadvmod
1950 September nummod
as redesignated prep
the Company det
80th Company amod
Airborne Reconnaissance compound
Reconnaissance Company compound
Company as pobj
Reorganized Company appos
and redesignated cc
redesignated redesignated conj
10 May nummod
May redesignated npadvmod
1952 May nummod
as redesignated prep
the Company det
80th Company amod
Reconnaissance Company compound
Company as pobj
an element det
element Disbanded nsubj
of element prep
the Division det
80th Division amod
Infantry Division compound
Division of pobj
Disbanded Company relcl
29 Disbanded dobj
March Disbanded npadvmod
1959 March nummod
at Disbanded prep
Richmond at pobj
Virginia Richmond appos
Reconstituted Reconstituted ROOT
less Platoon advmod
3d Platoon compound
Platoon Reconstituted appos
22 October nummod
October Redesignated npadvmod
1963 October nummod
in October prep
the Army det
Regular Army compound
Army in pobj
as Army prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
159th Brigade amod
Infantry Brigade nmod
Brigade Redesignated nsubj
3d Platoon compound
Platoon Brigade appos
80th Company amod
Reconnaissance Company compound
Company Brigade appos
hereafter lineage amod
separate lineage amod
lineage Brigade appos
Redesignated Redesignated ROOT
21 January nummod
January Redesignated npadvmod
1964 January nummod
as Redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
2d Brigade compound
Brigade Company conj
101st Division compound
Airborne Division compound
Division Company appos
Activated Constituted advcl
3 February nummod
February Activated npadvmod
1964 February nummod
at Activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Constituted nsubj
Constituted Constituted ROOT
5 August nummod
August Constituted npadvmod
1917 August nummod
in Constituted prep
the Army det
National Army compound
Army in pobj
as Army prep
Headquarters as pobj
160th Brigade compound
Infantry Brigade compound
Brigade Constituted npadvmod
an element det
element Brigade appos
of element prep
the Division det
80th Division amod
Division of pobj
Organized Organized ROOT
27 August nummod
August Organized npadvmod
1917 August nummod
at Organized prep
Camp Lee compound
Lee at pobj
Virginia Lee appos
Demobilized Demobilized ROOT
7 June nummod
June Demobilized npadvmod
1919 June nummod
at Demobilized prep
Camp Lee compound
Lee at pobj
Virginia Lee appos
Reconstituted Reconstituted ROOT
24 June nummod
June Reconstituted npadvmod
1921 June nummod
in Reconstituted prep
the Reserves det
Organized Reserves compound
Reserves in pobj
as Reconstituted prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
160th Brigade compound
Infantry Brigade compound
Brigade Reconstituted conj
an element det
element Brigade appos
of element prep
the Division det
80th Division amod
Division of pobj
Organized Division acl
in Organized prep
September in pobj
1922 September nummod
at Organized prep
Baltimore at pobj
Maryland Baltimore appos
Redesignated Redesignated ROOT
23 Redesignated nummod
March Redesignated npadvmod
1925 March nummod
as Redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
160th Brigade compound
Brigade Company appos
Redesignated Redesignated ROOT
24 August nummod
August Redesignated npadvmod
1936 August nummod
as Redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
160th Brigade compound
Infantry Brigade compound
Brigade Brigade ROOT
Converted Converted ROOT
and Converted cc
redesignated Converted conj
12 February nummod
February redesignated npadvmod
1942 February nummod
as redesignated prep
the Platoon det
3d Platoon compound
Platoon as pobj
80th Troop amod
Reconnaissance Troop compound
Troop Platoon conj
80th Division amod
Division Troop conj
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company converted nsubj
159th Brigade compound
Infantry Brigade compound
Brigade Company appos
concurrently converted advmod
converted converted ROOT
and converted cc
redesignated converted conj
as redesignated prep
the Troop det
80th Troop amod
Reconnaissance Troop compound
Troop as pobj
less Platoon advmod
3d Platoon compound
Platoon Troop appos
80th Division amod
Division Troop appos
Troop ordered nsubj
ordered ordered ROOT
into ordered prep
active service amod
military service amod
service into pobj
15 July nummod
July ordered npadvmod
1942 July nummod
and ordered cc
reorganized ordered conj
at reorganized prep
Camp Forrest compound
Forrest at pobj
Tennessee Forrest appos
as redesignated mark
the Troop det
80th Troop amod
Cavalry Troop compound
Reconnaissance Troop compound
Troop as pobj
an element det
element Troop appos
of element prep
the Division det
80th Division amod
Division of pobj
later redesignated advmod
redesignated reorganized advcl
as redesignated prep
the Division det
80th Division amod
Infantry Division compound
Division as pobj
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
12 August nummod
August redesignated npadvmod
1943 August nummod
as redesignated prep
the Troop det
80th Troop amod
Reconnaissance Troop compound
Troop as pobj
Mechanized Troop npadvmod
Inactivated Inactivated ROOT
6 January nummod
January Inactivated npadvmod
1946 January nummod
at Inactivated prep
Camp Kilmer compound
Kilmer at pobj
New Jersey compound
Jersey Kilmer appos
Redesignated Redesignated ROOT
15 July nummod
July Redesignated npadvmod
1946 July nummod
as Redesignated prep
the Platoon det
Reconnaissance Platoon compound
Platoon as pobj
80th Division amod
Airborne Division compound
Division Platoon appos
Activated Activated ROOT
21 Activated nummod
May Activated npadvmod
1947 May nummod
at Activated prep
Richmond at pobj
Virginia Richmond appos
as redesignated prep
the Platoon det
80th Platoon amod
Airborne Reconnaissance compound
Reconnaissance Platoon compound
Platoon as pobj
an element det
element Platoon appos
of element prep
the Division det
80th Division amod
Airborne Division compound
Division of pobj
Organized Reserves compound
Reserves redesignated nsubj
redesignated Activated advcl
25 March nummod
March redesignated npadvmod
1948 March nummod
as redesignated prep
the Corps det
Organized Corps compound
Reserve Corps compound
Corps as pobj
redesignated redesignated conj
9 July nummod
July redesignated npadvmod
1952 July nummod
as redesignated prep
the Reserve det
Army Reserve compound
Reserve as pobj
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
20 April nummod
April redesignated npadvmod
1948 April nummod
as redesignated prep
the Platoon det
Reconnaissance Platoon compound
Platoon as pobj
80th Division amod
Airborne Division compound
Division Platoon conj
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
18 September nummod
September redesignated npadvmod
1950 September nummod
as redesignated prep
the Company det
80th Company amod
Airborne Reconnaissance compound
Reconnaissance Company compound
Company as pobj
Reorganized Company appos
and redesignated cc
redesignated redesignated conj
10 May nummod
May redesignated npadvmod
1952 May nummod
as redesignated prep
the Company det
80th Company amod
Reconnaissance Company compound
Company as pobj
an element det
element Disbanded nsubj
of element prep
the Division det
80th Division amod
Infantry Division compound
Division of pobj
Disbanded Company relcl
29 Disbanded dobj
March Disbanded npadvmod
1959 March nummod
at Disbanded prep
Richmond at pobj
Virginia Richmond npadvmod
3d Platoon compound
Platoon reconstituted nsubj
80th Company amod
Reconnaissance Company compound
Company Platoon appos
reconstituted reconstituted ROOT
22 October nummod
October reconstituted npadvmod
1963 October nummod
in reconstituted prep
the Army det
Regular Army compound
Army in pobj
as Army prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
160th Brigade compound
Infantry Brigade compound
Brigade reconstituted npadvmod
remainder Brigade appos
of remainder prep
the lineage det
company hereafter npadvmod
hereafter lineage nmod
separate lineage amod
lineage of pobj
Redesignated Redesignated ROOT
21 January nummod
January Redesignated npadvmod
1964 January nummod
as Redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
3d Brigade compound
Brigade Company conj
101st Division compound
Airborne Division compound
Division Brigade conj
Activated Constituted advcl
3 February nummod
February Activated npadvmod
1964 February nummod
at Activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Constituted nsubj
Constituted Constituted ROOT
24 June nummod
June Constituted npadvmod
1921 June nummod
in Constituted prep
the Reserves det
Organized Reserves compound
Reserves in pobj
as Constituted prep
Headquarters as pobj
and Headquarters cc
Headquarters Battery compound
Battery Headquarters conj
176th Brigade compound
Field Brigade compound
Artillery Brigade compound
Brigade Headquarters conj
Organized Constituted advcl
in Organized prep
1923 in pobj
in Organized prep
Wisconsin in pobj
Redesignated Redesignated ROOT
30 January nummod
January Redesignated npadvmod
1942 January nummod
as Redesignated prep
Headquarters as pobj
and Headquarters cc
Headquarters Battery compound
Battery Headquarters conj
101st Artillery compound
Division Artillery compound
Artillery Disbanded nsubj
Disbanded Disbanded ROOT
15 August nummod
August Disbanded npadvmod
1942 August nummod
concurrently reconstituted advmod
reconstituted Disbanded conj
in reconstituted prep
the Army det
Army in pobj
of Army prep
the States det
United States compound
States of pobj
as reconstituted prep
Headquarters as pobj
and Headquarters cc
Headquarters Battery compound
Battery Headquarters conj
101st Artillery compound
Airborne Division compound
Division Artillery compound
Artillery reconstituted conj
and reconstituted cc
activated reconstituted conj
at activated prep
Camp Claiborne compound
Claiborne at pobj
Louisiana Claiborne appos
Inactivated activated conj
30 Inactivated nummod
November Inactivated npadvmod
1945 November nummod
in Inactivated prep
France in pobj
Allotted Allotted ROOT
25 June nummod
June Allotted npadvmod
1948 June nummod
to Allotted prep
the Army det
Regular Army compound
Army to pobj
Activated Activated ROOT
6 Activated npadvmod
July Activated npadvmod
1948 July nummod
at Activated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Inactivated Kentucky acl
27 May nummod
May Inactivated npadvmod
1949 May nummod
at Inactivated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Activated Kentucky acl
25 August nummod
August Activated npadvmod
1950 August nummod
at Activated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Inactivated Kentucky acl
1 December nummod
December Inactivated npadvmod
1953 December nummod
at Inactivated prep
Camp Breckinridge compound
Breckinridge at pobj
Kentucky Breckinridge appos
Activated Activated ROOT
15 May nummod
May Activated npadvmod
1954 May nummod
at Activated prep
Fort Jackson compound
Jackson at pobj
South Carolina compound
Carolina Jackson appos
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
1 July nummod
July redesignated npadvmod
1956 July nummod
as redesignated prep
Headquarters as pobj
Headquarters Headquarters conj
and Headquarters cc
Service Battery compound
Battery Headquarters conj
101st Reorganized compound
Airborne Division compound
Division Artillery compound
Artillery Reorganized nmod
Reorganized Headquarters conj
and Reorganized cc
redesignated Reorganized conj
25 April nummod
April redesignated npadvmod
1957 April nummod
as redesignated prep
Headquarters as pobj
and Headquarters cc
Headquarters Battery compound
Battery Headquarters conj
101st Artillery compound
Airborne Division compound
Division Artillery compound
Artillery Constituted nsubj
Constituted Constituted ROOT
1950 Constituted npadvmod
12 07 nummod
07 Constituted dobj
in Constituted prep
the Army det
Regular Army compound
Army in pobj
as Constituted prep
the Section det
4th Section amod
Light Section compound
Aviation Section compound
Section as pobj
Activated Activated ROOT
1950 Activated npadvmod
12 19 nummod
19 Activated nummod
in Activated prep
Korea in pobj
Inactivated Inactivated ROOT
1954 Inactivated npadvmod
11 05 nummod
05 1954 prep
in Inactivated prep
Korea in pobj
Redesignated Redesignated ROOT
1956 Redesignated npadvmod
07 01 nummod
01 1956 prep
as Redesignated prep
the Company det
101st Company amod
Aviation Company compound
Company as pobj
assigned Company acl
to assigned prep
the Division det
101st Division amod
Airborne Division compound
Division to pobj
and assigned cc
activated assigned conj
at activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Campbell appos
Reorganized Campbell appos
and activated cc
redesignated activated conj
1962 redesignated npadvmod
12 03 nummod
03 1962 prep
as redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
101st Battalion compound
Aviation Battalion compound
Battalion Company appos
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
1987 redesignated npadvmod
10 1987 prep
16 10 prep
as Constituted mark
the Brigade det
101st Brigade amod
Aviation Brigade compound
Brigade Constituted nsubj
a parent det
parent regiment compound
regiment Brigade relcl
under regiment prep
the System det
United States compound
States System compound
Army System compound
Regimental System compound
System under pobj
Constituted redesignated advcl
1962 Constituted npadvmod
11 15 nummod
15 1962 prep
in Constituted prep
the Army det
Regular Army compound
Army in pobj
as Army prep
Company A compound
A as pobj
101st Battalion compound
Aviation Battalion compound
Battalion Battalion ROOT
an element det
element Battalion appos
of element prep
the Division det
101st Division amod
Airborne Division compound
Division of pobj
Activated Division acl
1962 Activated nummod
12 03 nummod
03 Activated nummod
at Activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Campbell appos
Inactivated Inactivated ROOT
1979 Inactivated nummod
-04 Inactivated appos
04 Inactivated nummod
at Inactivated prep
Fort Campbell compound
Campbell at pobj
Kentucky Campbell appos
Activated Activated ROOT
1981 Activated npadvmod
09 30 nummod
30 1981 prep
at Activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Campbell appos
Reorganized Campbell appos
and Activated cc
redesignated Activated conj
1987 redesignated npadvmod
10 16 nummod
16 1987 prep
as redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
1st Battalion compound
Battalion Company appos
101st Regiment compound
Aviation Regiment compound
Regiment Battalion conj
and redesignated cc
remained redesignated conj
assigned remained acomp
to assigned prep
the Division det
101st Division amod
Airborne Division compound
Division to pobj
Constituted Constituted ROOT
1962 Constituted npadvmod
11 15 nummod
15 1962 prep
in Constituted prep
the Army det
Regular Army compound
Army in pobj
as Army prep
Company B compound
B as pobj
101st Battalion compound
Aviation Battalion compound
Battalion Battalion ROOT
an element det
element Battalion appos
of element prep
the Division det
101st Division amod
Airborne Division compound
Division of pobj
Activated Battalion acl
3 December nummod
December Activated npadvmod
1962 December nummod
12 03 nummod
03 December nummod
at Activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Campbell appos
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
1987 redesignated npadvmod
10 16 nummod
16 1987 prep
as redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
2d Battalion compound
Battalion Company appos
101st Regiment compound
Aviation Regiment compound
Regiment Battalion conj
and redesignated cc
remained redesignated conj
assigned remained acomp
to assigned prep
the Division det
101st Division amod
Airborne Division compound
Division to pobj
Inactivated Inactivated ROOT
1988 Inactivated npadvmod
11 16 nummod
16 Inactivated nummod
at 16 prep
Fort Campbell compound
Campbell at pobj
Kentucky Campbell appos
Activated Activated ROOT
1991 Activated npadvmod
08 16 nummod
16 1991 prep
at Activated prep
Fort Campbell compound
Campbell at pobj
Kentucky 1968 compound
1968 1968 ROOT
07 01 nummod
01 1968 prep
in 1968 prep
the Army det
Regular Army compound
Army in pobj
as 1968 prep
Company C compound
C as pobj
101st Battalion compound
Aviation Battalion compound
Battalion C conj
an element det
element Battalion appos
of element prep
the Division det
101st Division amod
Airborne Division compound
Division of pobj
Activated Division acl
1968 Activated npadvmod
12 20 nummod
20 Activated nummod
in 20 prep
Vietnam in pobj
Reorganized Reorganized ROOT
and Reorganized cc
redesignated Reorganized conj
1987 redesignated npadvmod
10 16 nummod
16 1987 prep
as redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
3d Battalion compound
Battalion Company conj
101st Regiment compound
Aviation Regiment compound
Regiment Battalion conj
and redesignated cc
remained redesignated conj
assigned remained acomp
to assigned prep
the Division det
101st Division amod
Airborne Division compound
Division to pobj
Constituted Constituted ROOT
1 July nummod
July Constituted npadvmod
1968 July nummod
07 01 nummod
01 July nummod
in Constituted prep
the Army det
Regular Army compound
Army in pobj
as Constituted prep
Company D compound
D as pobj
101st Battalion compound
Aviation Battalion compound
Battalion Constituted npadvmod
an element det
element Battalion appos
of element prep
the Division det
101st Division amod
Airborne Division compound
Division of pobj
Activated Division acl
1968 Activated npadvmod
12 20 nummod
20 Activated nummod
in Activated prep
Vietnam in pobj
Inactivated Inactivated ROOT
1981 Inactivated npadvmod
09 30 nummod
30 1981 prep
at Inactivated prep
Fort Campbell compound
Campbell at pobj
Kentucky Campbell appos
Redesignated Constituted advcl
1987 Redesignated npadvmod
10 16 nummod
16 Redesignated nummod
as Redesignated prep
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
4th Battalion compound
Battalion Company npadvmod
101st Regiment compound
Aviation Regiment compound
Regiment Battalion conj
and Redesignated cc
activated Redesignated conj
at activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Campbell appos
as activated prep
an element det
element as pobj
of element prep
the Constituted det
101st Constituted amod
Airborne Division compound
Division Constituted compound
Constituted of pobj
1987 Constituted npadvmod
09 16 nummod
16 1987 prep
in Constituted prep
the Army det
Regular Army compound
Army in pobj
as Constituted prep
the Battalion det
5th Battalion compound
Battalion as pobj
101st Regiment compound
Aviation Regiment compound
Regiment Battalion appos
assigned Battalion acl
to assigned prep
the Division det
101st Division amod
Airborne Division compound
Division to pobj
and assigned cc
activated assigned conj
at activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Constituted nsubj
Constituted Constituted ROOT
16 1987 nummod
1987 Constituted dobj
09 16 nummod
16 1987 prep
in Constituted prep
the Army det
Regular Army compound
Army in pobj
as Constituted prep
the Battalion det
6th Battalion compound
Battalion as pobj
101st Regiment compound
Aviation Regiment compound
Regiment Battalion appos
assigned Battalion acl
to assigned prep
the Division det
101st Division amod
Airborne Division compound
Division to pobj
and assigned cc
activated assigned conj
at activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Constituted nsubj
Constituted Constituted ROOT
1950 Constituted npadvmod
12 07 nummod
07 Constituted npadvmod
in Constituted prep
the Army det
Regular Army compound
Army in pobj
as Constituted prep
the Section det
4th Section amod
Light Aviation compound
Aviation Section compound
Section as pobj
Activated Activated ROOT
1950 Activated npadvmod
12 19 nummod
19 Activated nummod
in Activated prep
Korea in pobj
Inactivated Inactivated ROOT
1954 Inactivated npadvmod
11 05 nummod
05 1954 prep
in Inactivated prep
Korea in pobj
Redesignated Constituted advcl
1956 Redesignated npadvmod
07 01 nummod
01 1956 prep
as Redesignated prep
the Company det
101st Company amod
Aviation Company compound
Company as pobj
assigned Company acl
to assigned prep
the Division det
101st Division amod
Airborne Division compound
Division to pobj
and assigned cc
activated assigned conj
at activated prep
Fort Campbell compound
Campbell at pobj
Kentucky Campbell appos
Reorganized Campbell appos
and activated cc
redesignated activated conj
1962 redesignated npadvmod
12 03 nummod
03 1962 prep
as reorganized mark
Headquarters Company nmod
and Headquarters cc
Headquarters Headquarters conj
Company as pobj
101st Company nmod
Aviation Battalion nmod
Battalion Company nmod
